Stimulus Dot Flicker Block 
Adaptation Trial 1 from 12 | stimtiming: 0.250000 
expectedTime(TR):3.00000 	 toc: 0.00369
onsetSTIM(TR):22.38459 	 toc: 22.38463
expectedTimeSTIM(TR):22.41146 	 toc: 22.38466
onsetMASK(TR):22.41063 	 toc: 22.41068
expectedTimeMASK(TR):22.43750 	 toc: 22.41071
beforeOnset(TR):22.43490 	 toc: 22.41119
onsetSTIM(TR):22.43667 	 toc: 22.43671
expectedTimeSTIM(TR):22.46354 	 toc: 22.43674
onsetMASK(TR):22.46271 	 toc: 22.46275
expectedTimeMASK(TR):22.48958 	 toc: 22.46278
beforeOnset(TR):22.48698 	 toc: 22.46323
onsetSTIM(TR):22.48876 	 toc: 22.48879
expectedTimeSTIM(TR):22.51562 	 toc: 22.48883
onsetMASK(TR):22.51480 	 toc: 22.51483
expectedTimeMASK(TR):22.54167 	 toc: 22.51486
beforeOnset(TR):22.53906 	 toc: 22.51533
onsetSTIM(TR):22.54084 	 toc: 22.54087
expectedTimeSTIM(TR):22.56771 	 toc: 22.54090
onsetMASK(TR):22.56688 	 toc: 22.56691
expectedTimeMASK(TR):22.59375 	 toc: 22.56696
beforeOnset(TR):22.59115 	 toc: 22.56739
onsetSTIM(TR):22.59292 	 toc: 22.59295
expectedTimeSTIM(TR):22.61979 	 toc: 22.59299
onsetMASK(TR):22.61896 	 toc: 22.61900
expectedTimeMASK(TR):22.64583 	 toc: 22.61903
beforeOnset(TR):22.64323 	 toc: 22.61949
onsetSTIM(TR):22.64500 	 toc: 22.64503
expectedTimeSTIM(TR):22.67187 	 toc: 22.64506
onsetMASK(TR):22.67104 	 toc: 22.67108
expectedTimeMASK(TR):22.69792 	 toc: 22.67111
beforeOnset(TR):22.69531 	 toc: 22.67156
onsetSTIM(TR):22.69708 	 toc: 22.69712
expectedTimeSTIM(TR):22.72396 	 toc: 22.69715
onsetMASK(TR):22.72312 	 toc: 22.72316
expectedTimeMASK(TR):22.75000 	 toc: 22.72320
beforeOnset(TR):22.74740 	 toc: 22.72365
onsetSTIM(TR):22.74916 	 toc: 22.74920
expectedTimeSTIM(TR):22.77604 	 toc: 22.74923
onsetMASK(TR):22.77520 	 toc: 22.77524
expectedTimeMASK(TR):22.80208 	 toc: 22.77528
beforeOnset(TR):22.79948 	 toc: 22.77573
onsetSTIM(TR):22.80125 	 toc: 22.80128
expectedTimeSTIM(TR):22.82812 	 toc: 22.80131
onsetMASK(TR):22.82729 	 toc: 22.82732
expectedTimeMASK(TR):22.85417 	 toc: 22.82735
beforeOnset(TR):22.85156 	 toc: 22.82778
onsetSTIM(TR):22.85333 	 toc: 22.85336
expectedTimeSTIM(TR):22.88021 	 toc: 22.85340
onsetMASK(TR):22.87937 	 toc: 22.87940
expectedTimeMASK(TR):22.90625 	 toc: 22.87943
beforeOnset(TR):22.90365 	 toc: 22.87984
onsetSTIM(TR):22.90541 	 toc: 22.90544
expectedTimeSTIM(TR):22.93229 	 toc: 22.90547
onsetMASK(TR):22.93145 	 toc: 22.93148
expectedTimeMASK(TR):22.95833 	 toc: 22.93152
beforeOnset(TR):22.95573 	 toc: 22.93193
onsetSTIM(TR):22.95749 	 toc: 22.95752
expectedTimeSTIM(TR):22.98437 	 toc: 22.95756
onsetMASK(TR):22.98353 	 toc: 22.98356
expectedTimeMASK(TR):23.01042 	 toc: 22.98360
breakDetected(TR) toc: 22.98384
lastTrialFlip(TR):23.00957 	 toc: 23.00961
expectedTime ITI(TR):27.00000 	 toc: 23.00967
button readout over : toc: 23.04536
Adaptation Trial 4 from 12 | stimtiming: 0.250000 
expectedTime(TR):27.00000 	 toc: 23.04597
beforeOnset(TR):26.99740 	 toc: 23.04645
onsetSTIM(TR):26.99898 	 toc: 26.99903
expectedTimeSTIM(TR):27.07812 	 toc: 26.99908
onsetMASK(TR):27.07710 	 toc: 27.07714
expectedTimeMASK(TR):27.15625 	 toc: 27.07717
beforeOnset(TR):27.15365 	 toc: 27.07767
onsetSTIM(TR):27.15522 	 toc: 27.15525
expectedTimeSTIM(TR):27.23437 	 toc: 27.15529
onsetMASK(TR):27.23334 	 toc: 27.23338
expectedTimeMASK(TR):27.31250 	 toc: 27.23341
beforeOnset(TR):27.30990 	 toc: 27.23385
onsetSTIM(TR):27.31146 	 toc: 27.31150
expectedTimeSTIM(TR):27.39062 	 toc: 27.31153
onsetMASK(TR):27.38959 	 toc: 27.38962
expectedTimeMASK(TR):27.46875 	 toc: 27.38966
beforeOnset(TR):27.46615 	 toc: 27.39009
onsetSTIM(TR):27.46771 	 toc: 27.46774
expectedTimeSTIM(TR):27.54687 	 toc: 27.46778
onsetMASK(TR):27.54583 	 toc: 27.54587
expectedTimeMASK(TR):27.62500 	 toc: 27.54590
beforeOnset(TR):27.62240 	 toc: 27.54636
onsetSTIM(TR):27.62395 	 toc: 27.62399
expectedTimeSTIM(TR):27.70312 	 toc: 27.62402
onsetMASK(TR):27.70207 	 toc: 27.70210
expectedTimeMASK(TR):27.78125 	 toc: 27.70214
beforeOnset(TR):27.77865 	 toc: 27.70257
onsetSTIM(TR):27.78019 	 toc: 27.78023
expectedTimeSTIM(TR):27.85937 	 toc: 27.78027
onsetMASK(TR):27.85832 	 toc: 27.85835
expectedTimeMASK(TR):27.93750 	 toc: 27.85839
beforeOnset(TR):27.93490 	 toc: 27.85880
onsetSTIM(TR):27.93644 	 toc: 27.93647
expectedTimeSTIM(TR):28.01562 	 toc: 27.93651
onsetMASK(TR):28.01456 	 toc: 28.01459
expectedTimeMASK(TR):28.09375 	 toc: 28.01463
beforeOnset(TR):28.09115 	 toc: 28.01504
onsetSTIM(TR):28.09268 	 toc: 28.09271
expectedTimeSTIM(TR):28.17187 	 toc: 28.09275
onsetMASK(TR):28.17080 	 toc: 28.17084
expectedTimeMASK(TR):28.25000 	 toc: 28.17087
beforeOnset(TR):28.24740 	 toc: 28.17131
onsetSTIM(TR):28.24892 	 toc: 28.24896
expectedTimeSTIM(TR):28.32812 	 toc: 28.24900
onsetMASK(TR):28.32705 	 toc: 28.32708
expectedTimeMASK(TR):28.40625 	 toc: 28.32711
beforeOnset(TR):28.40365 	 toc: 28.32753
onsetSTIM(TR):28.40517 	 toc: 28.40520
expectedTimeSTIM(TR):28.48437 	 toc: 28.40524
onsetMASK(TR):28.48329 	 toc: 28.48332
expectedTimeMASK(TR):28.56250 	 toc: 28.48336
beforeOnset(TR):28.55990 	 toc: 28.48391
onsetSTIM(TR):28.56141 	 toc: 28.56144
expectedTimeSTIM(TR):28.64062 	 toc: 28.56148
onsetMASK(TR):28.63953 	 toc: 28.63956
expectedTimeMASK(TR):28.71875 	 toc: 28.68615
beforeOnset(TR):28.71615 	 toc: 28.68661
onsetSTIM(TR):28.71765 	 toc: 28.71769
expectedTimeSTIM(TR):28.79687 	 toc: 28.71772
onsetMASK(TR):28.79578 	 toc: 28.79581
expectedTimeMASK(TR):28.87500 	 toc: 28.79584
beforeOnset(TR):28.87240 	 toc: 28.79628
onsetSTIM(TR):28.87390 	 toc: 28.87393
expectedTimeSTIM(TR):28.95312 	 toc: 28.87396
onsetMASK(TR):28.95202 	 toc: 28.95205
expectedTimeMASK(TR):29.03125 	 toc: 28.95209
beforeOnset(TR):29.02865 	 toc: 28.95254
onsetSTIM(TR):29.03014 	 toc: 29.03017
expectedTimeSTIM(TR):29.10937 	 toc: 29.03021
onsetMASK(TR):29.10826 	 toc: 29.10830
expectedTimeMASK(TR):29.18750 	 toc: 29.10833
beforeOnset(TR):29.18490 	 toc: 29.10876
onsetSTIM(TR):29.18638 	 toc: 29.18642
expectedTimeSTIM(TR):29.26562 	 toc: 29.18645
onsetMASK(TR):29.26451 	 toc: 29.26454
expectedTimeMASK(TR):29.34375 	 toc: 29.26457
beforeOnset(TR):29.34115 	 toc: 29.26498
onsetSTIM(TR):29.34263 	 toc: 29.34266
expectedTimeSTIM(TR):29.42187 	 toc: 29.34270
onsetMASK(TR):29.42075 	 toc: 29.42078
expectedTimeMASK(TR):29.50000 	 toc: 29.42081
beforeOnset(TR):29.49740 	 toc: 29.47832
onsetSTIM(TR):29.49887 	 toc: 29.49890
expectedTimeSTIM(TR):29.57812 	 toc: 29.49894
onsetMASK(TR):29.57699 	 toc: 29.57703
expectedTimeMASK(TR):29.65625 	 toc: 29.57706
beforeOnset(TR):29.65365 	 toc: 29.57750
onsetSTIM(TR):29.65511 	 toc: 29.65515
expectedTimeSTIM(TR):29.73437 	 toc: 29.65518
onsetMASK(TR):29.73324 	 toc: 29.73327
expectedTimeMASK(TR):29.81250 	 toc: 29.73330
beforeOnset(TR):29.80990 	 toc: 29.73372
onsetSTIM(TR):29.81136 	 toc: 29.81139
expectedTimeSTIM(TR):29.89062 	 toc: 29.81143
onsetMASK(TR):29.88948 	 toc: 29.88951
expectedTimeMASK(TR):29.96875 	 toc: 29.88955
beforeOnset(TR):29.96615 	 toc: 29.88999
onsetSTIM(TR):29.96760 	 toc: 29.96763
expectedTimeSTIM(TR):30.04687 	 toc: 29.96767
onsetMASK(TR):30.04572 	 toc: 30.04575
expectedTimeMASK(TR):30.12500 	 toc: 30.04579
beforeOnset(TR):30.12240 	 toc: 30.04620
onsetSTIM(TR):30.12384 	 toc: 30.12388
expectedTimeSTIM(TR):30.20312 	 toc: 30.12391
onsetMASK(TR):30.20197 	 toc: 30.20200
expectedTimeMASK(TR):30.28125 	 toc: 30.20203
beforeOnset(TR):30.27865 	 toc: 30.20250
onsetSTIM(TR):30.28009 	 toc: 30.28012
expectedTimeSTIM(TR):30.35937 	 toc: 30.28016
onsetMASK(TR):30.35821 	 toc: 30.35824
expectedTimeMASK(TR):30.43750 	 toc: 30.35828
beforeOnset(TR):30.43490 	 toc: 30.35872
onsetSTIM(TR):30.43633 	 toc: 30.43636
expectedTimeSTIM(TR):30.51562 	 toc: 30.43640
onsetMASK(TR):30.51445 	 toc: 30.51449
expectedTimeMASK(TR):30.59375 	 toc: 30.51452
beforeOnset(TR):30.59115 	 toc: 30.51496
onsetSTIM(TR):30.59257 	 toc: 30.59261
expectedTimeSTIM(TR):30.67187 	 toc: 30.59264
onsetMASK(TR):30.67070 	 toc: 30.67073
expectedTimeMASK(TR):30.75000 	 toc: 30.67076
beforeOnset(TR):30.74740 	 toc: 30.67120
onsetSTIM(TR):30.74882 	 toc: 30.74885
expectedTimeSTIM(TR):30.82812 	 toc: 30.74888
onsetMASK(TR):30.82694 	 toc: 30.82697
expectedTimeMASK(TR):30.90625 	 toc: 30.82701
beforeOnset(TR):30.90365 	 toc: 30.82745
onsetSTIM(TR):30.90506 	 toc: 30.90509
expectedTimeSTIM(TR):30.98437 	 toc: 30.90513
onsetMASK(TR):30.98318 	 toc: 30.98322
expectedTimeMASK(TR):31.06250 	 toc: 30.98325
breakDetected(TR) toc: 30.98348
lastTrialFlip(TR):31.06130 	 toc: 31.06134
expectedTime ITI(TR):35.00000 	 toc: 31.06139
button readout over : toc: 31.09606
Adaptation Trial 5 from 12 | stimtiming: 1.000000 
expectedTime(TR):35.00000 	 toc: 31.09662
beforeOnset(TR):34.99740 	 toc: 31.09755
onsetSTIM(TR):34.99864 	 toc: 34.99871
expectedTimeSTIM(TR):35.31250 	 toc: 34.99879
onsetMASK(TR):35.31112 	 toc: 35.31118
expectedTimeMASK(TR):35.62500 	 toc: 35.31125
beforeOnset(TR):35.62240 	 toc: 35.31182
onsetSTIM(TR):35.62361 	 toc: 35.62365
expectedTimeSTIM(TR):35.93750 	 toc: 35.62371
onsetMASK(TR):35.93610 	 toc: 35.93614
expectedTimeMASK(TR):36.25000 	 toc: 35.93619
beforeOnset(TR):36.24740 	 toc: 35.93674
onsetSTIM(TR):36.24858 	 toc: 36.24862
expectedTimeSTIM(TR):36.56250 	 toc: 36.24868
onsetMASK(TR):36.56107 	 toc: 36.56111
expectedTimeMASK(TR):36.87500 	 toc: 36.56116
beforeOnset(TR):36.87240 	 toc: 36.56169
onsetSTIM(TR):36.87356 	 toc: 36.87360
expectedTimeSTIM(TR):37.18750 	 toc: 36.87365
onsetMASK(TR):37.18604 	 toc: 37.18609
expectedTimeMASK(TR):37.50000 	 toc: 37.18614
beforeOnset(TR):37.49740 	 toc: 37.18667
onsetSTIM(TR):37.49853 	 toc: 37.49857
expectedTimeSTIM(TR):37.81250 	 toc: 37.49862
onsetMASK(TR):37.81102 	 toc: 37.81106
expectedTimeMASK(TR):38.12500 	 toc: 37.81111
beforeOnset(TR):38.12240 	 toc: 37.99361
onsetSTIM(TR):38.12350 	 toc: 38.12354
expectedTimeSTIM(TR):38.43750 	 toc: 38.12359
onsetMASK(TR):38.43599 	 toc: 38.43603
expectedTimeMASK(TR):38.75000 	 toc: 38.43608
beforeOnset(TR):38.74740 	 toc: 38.43659
onsetSTIM(TR):38.74848 	 toc: 38.74852
expectedTimeSTIM(TR):39.06250 	 toc: 38.74856
onsetMASK(TR):39.06096 	 toc: 39.06100
expectedTimeMASK(TR):39.37500 	 toc: 39.06104
breakDetected(TR) toc: 39.06128
lastTrialFlip(TR):39.37345 	 toc: 39.37348
expectedTime ITI(TR):43.00000 	 toc: 39.37353
button readout over : toc: 39.41161
Adaptation Trial 6 from 12 | stimtiming: 0.250000 
expectedTime(TR):43.00000 	 toc: 39.41231
beforeOnset(TR):42.99740 	 toc: 39.41288
onsetSTIM(TR):42.99830 	 toc: 42.99838
expectedTimeSTIM(TR):43.07812 	 toc: 42.99847
onsetMASK(TR):43.07642 	 toc: 43.07647
expectedTimeMASK(TR):43.15625 	 toc: 43.07655
beforeOnset(TR):43.15365 	 toc: 43.07708
onsetSTIM(TR):43.15454 	 toc: 43.15458
expectedTimeSTIM(TR):43.23437 	 toc: 43.15463
onsetMASK(TR):43.23266 	 toc: 43.23270
expectedTimeMASK(TR):43.31250 	 toc: 43.23276
beforeOnset(TR):43.30990 	 toc: 43.23330
onsetSTIM(TR):43.31078 	 toc: 43.31082
expectedTimeSTIM(TR):43.39062 	 toc: 43.31088
onsetMASK(TR):43.38890 	 toc: 43.38894
expectedTimeMASK(TR):43.46875 	 toc: 43.38901
beforeOnset(TR):43.46615 	 toc: 43.43109
onsetSTIM(TR):43.46703 	 toc: 43.46707
expectedTimeSTIM(TR):43.54687 	 toc: 43.46713
onsetMASK(TR):43.54515 	 toc: 43.54519
expectedTimeMASK(TR):43.62500 	 toc: 43.54525
beforeOnset(TR):43.62240 	 toc: 43.54575
onsetSTIM(TR):43.62327 	 toc: 43.62331
expectedTimeSTIM(TR):43.70312 	 toc: 43.62336
onsetMASK(TR):43.70139 	 toc: 43.70143
expectedTimeMASK(TR):43.78125 	 toc: 43.70150
beforeOnset(TR):43.77865 	 toc: 43.70198
onsetSTIM(TR):43.77951 	 toc: 43.77955
expectedTimeSTIM(TR):43.85937 	 toc: 43.77961
onsetMASK(TR):43.85763 	 toc: 43.85768
expectedTimeMASK(TR):43.93750 	 toc: 43.85773
beforeOnset(TR):43.93490 	 toc: 43.85822
onsetSTIM(TR):43.93576 	 toc: 43.93580
expectedTimeSTIM(TR):44.01562 	 toc: 43.93585
onsetMASK(TR):44.01388 	 toc: 44.01392
expectedTimeMASK(TR):44.09375 	 toc: 44.01397
beforeOnset(TR):44.09115 	 toc: 44.01446
onsetSTIM(TR):44.09200 	 toc: 44.09205
expectedTimeSTIM(TR):44.17187 	 toc: 44.09209
onsetMASK(TR):44.17012 	 toc: 44.17017
expectedTimeMASK(TR):44.25000 	 toc: 44.17022
beforeOnset(TR):44.24740 	 toc: 44.24335
onsetSTIM(TR):44.24824 	 toc: 44.24829
expectedTimeSTIM(TR):44.32812 	 toc: 44.24832
onsetMASK(TR):44.32636 	 toc: 44.32641
expectedTimeMASK(TR):44.40625 	 toc: 44.32646
beforeOnset(TR):44.40365 	 toc: 44.32695
onsetSTIM(TR):44.40449 	 toc: 44.40453
expectedTimeSTIM(TR):44.48437 	 toc: 44.40456
onsetMASK(TR):44.48261 	 toc: 44.48266
expectedTimeMASK(TR):44.56250 	 toc: 44.48270
beforeOnset(TR):44.55990 	 toc: 44.48317
onsetSTIM(TR):44.56073 	 toc: 44.56076
expectedTimeSTIM(TR):44.64062 	 toc: 44.56080
onsetMASK(TR):44.63885 	 toc: 44.63889
expectedTimeMASK(TR):44.71875 	 toc: 44.63894
beforeOnset(TR):44.71615 	 toc: 44.76144
onsetSTIM(TR):44.76385 	 toc: 44.76388
expectedTimeSTIM(TR):44.79687 	 toc: 44.76391
onsetMASK(TR):44.79509 	 toc: 44.79513
expectedTimeMASK(TR):44.87500 	 toc: 44.79518
beforeOnset(TR):44.87240 	 toc: 44.79566
onsetSTIM(TR):44.87322 	 toc: 44.87325
expectedTimeSTIM(TR):44.95312 	 toc: 44.87328
onsetMASK(TR):44.95134 	 toc: 44.95138
expectedTimeMASK(TR):45.03125 	 toc: 44.95142
beforeOnset(TR):45.02865 	 toc: 44.95189
onsetSTIM(TR):45.02946 	 toc: 45.02949
expectedTimeSTIM(TR):45.10937 	 toc: 45.02953
onsetMASK(TR):45.10758 	 toc: 45.10762
expectedTimeMASK(TR):45.18750 	 toc: 45.10767
beforeOnset(TR):45.18490 	 toc: 45.10814
onsetSTIM(TR):45.18570 	 toc: 45.18574
expectedTimeSTIM(TR):45.26562 	 toc: 45.18577
onsetMASK(TR):45.26382 	 toc: 45.26386
expectedTimeMASK(TR):45.34375 	 toc: 45.26390
beforeOnset(TR):45.34115 	 toc: 45.26438
onsetSTIM(TR):45.34195 	 toc: 45.34198
expectedTimeSTIM(TR):45.42187 	 toc: 45.34202
onsetMASK(TR):45.42007 	 toc: 45.42011
expectedTimeMASK(TR):45.50000 	 toc: 45.42015
beforeOnset(TR):45.49740 	 toc: 45.42063
onsetSTIM(TR):45.49819 	 toc: 45.49822
expectedTimeSTIM(TR):45.57812 	 toc: 45.49827
onsetMASK(TR):45.57631 	 toc: 45.57636
expectedTimeMASK(TR):45.65625 	 toc: 45.57639
beforeOnset(TR):45.65365 	 toc: 45.57688
onsetSTIM(TR):45.65443 	 toc: 45.65447
expectedTimeSTIM(TR):45.73437 	 toc: 45.65451
onsetMASK(TR):45.73255 	 toc: 45.73259
expectedTimeMASK(TR):45.81250 	 toc: 45.73262
beforeOnset(TR):45.80990 	 toc: 45.73311
onsetSTIM(TR):45.81068 	 toc: 45.81071
expectedTimeSTIM(TR):45.89062 	 toc: 45.81077
onsetMASK(TR):45.88880 	 toc: 45.88883
expectedTimeMASK(TR):45.96875 	 toc: 45.88887
beforeOnset(TR):45.96615 	 toc: 45.88937
onsetSTIM(TR):45.96692 	 toc: 45.96695
expectedTimeSTIM(TR):46.04687 	 toc: 45.96700
onsetMASK(TR):46.04504 	 toc: 46.04507
expectedTimeMASK(TR):46.12500 	 toc: 46.04511
beforeOnset(TR):46.12240 	 toc: 46.04559
onsetSTIM(TR):46.12316 	 toc: 46.12321
expectedTimeSTIM(TR):46.20312 	 toc: 46.12324
onsetMASK(TR):46.20128 	 toc: 46.20132
expectedTimeMASK(TR):46.28125 	 toc: 46.20135
beforeOnset(TR):46.27865 	 toc: 46.25365
onsetSTIM(TR):46.27941 	 toc: 46.27945
expectedTimeSTIM(TR):46.35937 	 toc: 46.27948
onsetMASK(TR):46.35753 	 toc: 46.35756
expectedTimeMASK(TR):46.43750 	 toc: 46.35760
beforeOnset(TR):46.43490 	 toc: 46.35806
onsetSTIM(TR):46.43565 	 toc: 46.43568
expectedTimeSTIM(TR):46.51562 	 toc: 46.43572
onsetMASK(TR):46.51377 	 toc: 46.51380
expectedTimeMASK(TR):46.59375 	 toc: 46.51384
beforeOnset(TR):46.59115 	 toc: 46.51431
onsetSTIM(TR):46.59189 	 toc: 46.59193
expectedTimeSTIM(TR):46.67187 	 toc: 46.59196
onsetMASK(TR):46.67001 	 toc: 46.67005
expectedTimeMASK(TR):46.75000 	 toc: 46.67008
beforeOnset(TR):46.74740 	 toc: 46.67051
onsetSTIM(TR):46.74814 	 toc: 46.74817
expectedTimeSTIM(TR):46.82812 	 toc: 46.74820
onsetMASK(TR):46.82626 	 toc: 46.82629
expectedTimeMASK(TR):46.90625 	 toc: 46.82633
beforeOnset(TR):46.90365 	 toc: 46.82679
onsetSTIM(TR):46.90438 	 toc: 46.90441
expectedTimeSTIM(TR):46.98437 	 toc: 46.90445
onsetMASK(TR):46.98250 	 toc: 46.98253
expectedTimeMASK(TR):47.06250 	 toc: 46.98257
breakDetected(TR) toc: 46.98281
lastTrialFlip(TR):47.06062 	 toc: 47.06066
expectedTime ITI(TR):51.00000 	 toc: 47.06070
button readout over : toc: 47.09752
Adaptation Trial 7 from 12 | stimtiming: 0.250000 
expectedTime(TR):51.00000 	 toc: 47.09806
beforeOnset(TR):50.99740 	 toc: 47.09833
onsetSTIM(TR):50.99794 	 toc: 50.99799
expectedTimeSTIM(TR):51.07812 	 toc: 50.99804
onsetMASK(TR):51.07606 	 toc: 51.07610
expectedTimeMASK(TR):51.15625 	 toc: 51.07613
beforeOnset(TR):51.15365 	 toc: 51.07661
onsetSTIM(TR):51.15418 	 toc: 51.15422
expectedTimeSTIM(TR):51.23438 	 toc: 51.15425
onsetMASK(TR):51.23230 	 toc: 51.23234
expectedTimeMASK(TR):51.31250 	 toc: 51.23237
beforeOnset(TR):51.30990 	 toc: 51.23286
onsetSTIM(TR):51.31043 	 toc: 51.31046
expectedTimeSTIM(TR):51.39062 	 toc: 51.31049
onsetMASK(TR):51.38855 	 toc: 51.38858
expectedTimeMASK(TR):51.46875 	 toc: 51.38861
beforeOnset(TR):51.46615 	 toc: 51.38911
onsetSTIM(TR):51.46667 	 toc: 51.46670
expectedTimeSTIM(TR):51.54688 	 toc: 51.46674
onsetMASK(TR):51.54479 	 toc: 51.54482
expectedTimeMASK(TR):51.62500 	 toc: 51.54486
beforeOnset(TR):51.62240 	 toc: 51.54537
onsetSTIM(TR):51.62291 	 toc: 51.62294
expectedTimeSTIM(TR):51.70312 	 toc: 51.62298
onsetMASK(TR):51.70103 	 toc: 51.70106
expectedTimeMASK(TR):51.78125 	 toc: 51.70110
beforeOnset(TR):51.77865 	 toc: 51.70157
onsetSTIM(TR):51.77915 	 toc: 51.77918
expectedTimeSTIM(TR):51.85938 	 toc: 51.77923
onsetMASK(TR):51.85728 	 toc: 51.85731
expectedTimeMASK(TR):51.93750 	 toc: 51.85734
beforeOnset(TR):51.93490 	 toc: 51.85779
onsetSTIM(TR):51.93540 	 toc: 51.93543
expectedTimeSTIM(TR):52.01562 	 toc: 51.93548
onsetMASK(TR):52.01352 	 toc: 52.01355
expectedTimeMASK(TR):52.09375 	 toc: 52.01359
beforeOnset(TR):52.09115 	 toc: 52.01406
onsetSTIM(TR):52.09164 	 toc: 52.09167
expectedTimeSTIM(TR):52.17188 	 toc: 52.09172
onsetMASK(TR):52.16976 	 toc: 52.16979
expectedTimeMASK(TR):52.25000 	 toc: 52.16983
beforeOnset(TR):52.24740 	 toc: 52.17027
onsetSTIM(TR):52.24788 	 toc: 52.24791
expectedTimeSTIM(TR):52.32812 	 toc: 52.24798
onsetMASK(TR):52.32600 	 toc: 52.32604
expectedTimeMASK(TR):52.40625 	 toc: 52.32608
beforeOnset(TR):52.40365 	 toc: 52.35755
onsetSTIM(TR):52.40412 	 toc: 52.40416
expectedTimeSTIM(TR):52.48438 	 toc: 52.40422
onsetMASK(TR):52.48225 	 toc: 52.48228
expectedTimeMASK(TR):52.56250 	 toc: 52.48233
beforeOnset(TR):52.55990 	 toc: 52.48280
onsetSTIM(TR):52.56037 	 toc: 52.56041
expectedTimeSTIM(TR):52.64062 	 toc: 52.56046
onsetMASK(TR):52.69057 	 toc: 52.69060
expectedTimeMASK(TR):52.71875 	 toc: 52.69064
beforeOnset(TR):52.71615 	 toc: 52.69107
onsetSTIM(TR):52.71661 	 toc: 52.71666
expectedTimeSTIM(TR):52.79688 	 toc: 52.71670
onsetMASK(TR):52.79473 	 toc: 52.79476
expectedTimeMASK(TR):52.87500 	 toc: 52.79481
beforeOnset(TR):52.87240 	 toc: 52.79528
onsetSTIM(TR):52.87285 	 toc: 52.87290
expectedTimeSTIM(TR):52.95312 	 toc: 52.87294
onsetMASK(TR):52.95098 	 toc: 52.95102
expectedTimeMASK(TR):53.03125 	 toc: 52.95105
beforeOnset(TR):53.02865 	 toc: 52.95157
onsetSTIM(TR):53.02910 	 toc: 53.02914
expectedTimeSTIM(TR):53.10938 	 toc: 53.02917
onsetMASK(TR):53.10722 	 toc: 53.10726
expectedTimeMASK(TR):53.18750 	 toc: 53.10730
beforeOnset(TR):53.18490 	 toc: 53.10781
onsetSTIM(TR):53.18534 	 toc: 53.18538
expectedTimeSTIM(TR):53.26562 	 toc: 53.18542
onsetMASK(TR):53.26346 	 toc: 53.26349
expectedTimeMASK(TR):53.34375 	 toc: 53.26353
beforeOnset(TR):53.34115 	 toc: 53.26400
onsetSTIM(TR):53.34158 	 toc: 53.34161
expectedTimeSTIM(TR):53.42188 	 toc: 53.34165
onsetMASK(TR):53.41970 	 toc: 53.41974
expectedTimeMASK(TR):53.50000 	 toc: 53.41977
beforeOnset(TR):53.49740 	 toc: 53.42024
onsetSTIM(TR):53.49782 	 toc: 53.49786
expectedTimeSTIM(TR):53.57812 	 toc: 53.49789
onsetMASK(TR):53.57595 	 toc: 53.57598
expectedTimeMASK(TR):53.65625 	 toc: 53.57602
beforeOnset(TR):53.65365 	 toc: 53.57648
onsetSTIM(TR):53.65407 	 toc: 53.65410
expectedTimeSTIM(TR):53.73438 	 toc: 53.65414
onsetMASK(TR):53.73219 	 toc: 53.73222
expectedTimeMASK(TR):53.81250 	 toc: 53.73226
beforeOnset(TR):53.80990 	 toc: 53.73272
onsetSTIM(TR):53.81031 	 toc: 53.81034
expectedTimeSTIM(TR):53.89062 	 toc: 53.81038
onsetMASK(TR):53.88843 	 toc: 53.88846
expectedTimeMASK(TR):53.96875 	 toc: 53.88850
beforeOnset(TR):53.96615 	 toc: 53.88897
onsetSTIM(TR):53.96655 	 toc: 53.96659
expectedTimeSTIM(TR):54.04688 	 toc: 53.96662
onsetMASK(TR):54.04467 	 toc: 54.04471
expectedTimeMASK(TR):54.12500 	 toc: 54.04474
beforeOnset(TR):54.12240 	 toc: 54.04521
onsetSTIM(TR):54.12280 	 toc: 54.12283
expectedTimeSTIM(TR):54.20312 	 toc: 54.12286
onsetMASK(TR):54.20092 	 toc: 54.20095
expectedTimeMASK(TR):54.28125 	 toc: 54.20098
beforeOnset(TR):54.27865 	 toc: 54.21164
onsetSTIM(TR):54.27904 	 toc: 54.27907
expectedTimeSTIM(TR):54.35938 	 toc: 54.27911
onsetMASK(TR):54.35716 	 toc: 54.35719
expectedTimeMASK(TR):54.43750 	 toc: 54.35723
beforeOnset(TR):54.43490 	 toc: 54.35773
onsetSTIM(TR):54.43528 	 toc: 54.43531
expectedTimeSTIM(TR):54.51562 	 toc: 54.43535
onsetMASK(TR):54.51340 	 toc: 54.51343
expectedTimeMASK(TR):54.59375 	 toc: 54.51347
beforeOnset(TR):54.59115 	 toc: 54.51395
onsetSTIM(TR):54.59152 	 toc: 54.59156
expectedTimeSTIM(TR):54.67188 	 toc: 54.59159
onsetMASK(TR):54.66965 	 toc: 54.66968
expectedTimeMASK(TR):54.75000 	 toc: 54.66971
beforeOnset(TR):54.74740 	 toc: 54.67019
onsetSTIM(TR):54.74777 	 toc: 54.74780
expectedTimeSTIM(TR):54.82812 	 toc: 54.74783
onsetMASK(TR):54.82589 	 toc: 54.82592
expectedTimeMASK(TR):54.90625 	 toc: 54.82595
beforeOnset(TR):54.90365 	 toc: 54.82643
onsetSTIM(TR):54.90401 	 toc: 54.90404
expectedTimeSTIM(TR):54.98438 	 toc: 54.90408
onsetMASK(TR):54.98213 	 toc: 54.98216
expectedTimeMASK(TR):55.06250 	 toc: 54.98219
