Stimulus Dot Flicker Block 
Adaptation Trial 1 from 12 | stimtiming: 0.250000 
expectedTime(TR):3.00000 	 toc: 0.00381
onsetSTIM(TR):22.38439 	 toc: 22.38442
expectedTimeSTIM(TR):22.41146 	 toc: 22.38446
onsetMASK(TR):22.41043 	 toc: 22.41047
expectedTimeMASK(TR):22.43750 	 toc: 22.41051
beforeOnset(TR):22.43490 	 toc: 22.41098
onsetSTIM(TR):22.43647 	 toc: 22.43650
expectedTimeSTIM(TR):22.46354 	 toc: 22.43653
onsetMASK(TR):22.46251 	 toc: 22.46254
expectedTimeMASK(TR):22.48958 	 toc: 22.46257
beforeOnset(TR):22.48698 	 toc: 22.46303
onsetSTIM(TR):22.48855 	 toc: 22.48858
expectedTimeSTIM(TR):22.51562 	 toc: 22.48862
onsetMASK(TR):22.51459 	 toc: 22.51462
expectedTimeMASK(TR):22.54167 	 toc: 22.51466
beforeOnset(TR):22.53906 	 toc: 22.51514
onsetSTIM(TR):22.54063 	 toc: 22.54067
expectedTimeSTIM(TR):22.56771 	 toc: 22.54070
onsetMASK(TR):22.56667 	 toc: 22.56670
expectedTimeMASK(TR):22.59375 	 toc: 22.56675
beforeOnset(TR):22.59115 	 toc: 22.56721
onsetSTIM(TR):22.59271 	 toc: 22.59275
expectedTimeSTIM(TR):22.61979 	 toc: 22.59278
onsetMASK(TR):22.61875 	 toc: 22.61879
expectedTimeMASK(TR):22.64583 	 toc: 22.61882
beforeOnset(TR):22.64323 	 toc: 22.61929
onsetSTIM(TR):22.64479 	 toc: 22.64483
expectedTimeSTIM(TR):22.67187 	 toc: 22.64486
onsetMASK(TR):22.67083 	 toc: 22.67087
expectedTimeMASK(TR):22.69792 	 toc: 22.67090
beforeOnset(TR):22.69531 	 toc: 22.67137
onsetSTIM(TR):22.69687 	 toc: 22.69691
expectedTimeSTIM(TR):22.72396 	 toc: 22.69694
onsetMASK(TR):22.72291 	 toc: 22.72295
expectedTimeMASK(TR):22.75000 	 toc: 22.72298
beforeOnset(TR):22.74740 	 toc: 22.72344
onsetSTIM(TR):22.74896 	 toc: 22.74899
expectedTimeSTIM(TR):22.77604 	 toc: 22.74902
onsetMASK(TR):22.77500 	 toc: 22.77503
expectedTimeMASK(TR):22.80208 	 toc: 22.77506
beforeOnset(TR):22.79948 	 toc: 22.77549
onsetSTIM(TR):22.80104 	 toc: 22.80107
expectedTimeSTIM(TR):22.82812 	 toc: 22.80111
onsetMASK(TR):22.82708 	 toc: 22.82711
expectedTimeMASK(TR):22.85417 	 toc: 22.82714
beforeOnset(TR):22.85156 	 toc: 22.82761
onsetSTIM(TR):22.85312 	 toc: 22.85315
expectedTimeSTIM(TR):22.88021 	 toc: 22.85319
onsetMASK(TR):22.87916 	 toc: 22.87919
expectedTimeMASK(TR):22.90625 	 toc: 22.87923
beforeOnset(TR):22.90365 	 toc: 22.87967
onsetSTIM(TR):22.90520 	 toc: 22.90523
expectedTimeSTIM(TR):22.93229 	 toc: 22.90527
onsetMASK(TR):22.93124 	 toc: 22.93127
expectedTimeMASK(TR):22.95833 	 toc: 22.93131
beforeOnset(TR):22.95573 	 toc: 22.93176
onsetSTIM(TR):22.95728 	 toc: 22.95732
expectedTimeSTIM(TR):22.98437 	 toc: 22.95736
onsetMASK(TR):22.98332 	 toc: 22.98335
expectedTimeMASK(TR):23.01042 	 toc: 22.98339
breakDetected(TR) toc: 22.98362
lastTrialFlip(TR):23.00936 	 toc: 23.00940
expectedTime ITI(TR):27.00000 	 toc: 23.00945
button readout over : toc: 23.04716
Adaptation Trial 4 from 12 | stimtiming: 0.250000 
expectedTime(TR):27.00000 	 toc: 23.04779
beforeOnset(TR):26.99740 	 toc: 23.04825
onsetSTIM(TR):26.99876 	 toc: 26.99881
expectedTimeSTIM(TR):27.07812 	 toc: 26.99887
onsetMASK(TR):27.07688 	 toc: 27.07693
expectedTimeMASK(TR):27.15625 	 toc: 27.07698
beforeOnset(TR):27.15365 	 toc: 27.07748
onsetSTIM(TR):27.15500 	 toc: 27.15503
expectedTimeSTIM(TR):27.23437 	 toc: 27.15507
onsetMASK(TR):27.23312 	 toc: 27.23316
expectedTimeMASK(TR):27.31250 	 toc: 27.23319
beforeOnset(TR):27.30990 	 toc: 27.23365
onsetSTIM(TR):27.31124 	 toc: 27.31128
expectedTimeSTIM(TR):27.39062 	 toc: 27.31131
onsetMASK(TR):27.38936 	 toc: 27.38940
expectedTimeMASK(TR):27.46875 	 toc: 27.38943
beforeOnset(TR):27.46615 	 toc: 27.38989
onsetSTIM(TR):27.46749 	 toc: 27.46753
expectedTimeSTIM(TR):27.54687 	 toc: 27.46757
onsetMASK(TR):27.54561 	 toc: 27.54564
expectedTimeMASK(TR):27.62500 	 toc: 27.54568
beforeOnset(TR):27.62240 	 toc: 27.54615
onsetSTIM(TR):27.62373 	 toc: 27.62376
expectedTimeSTIM(TR):27.70312 	 toc: 27.62380
onsetMASK(TR):27.70185 	 toc: 27.70188
expectedTimeMASK(TR):27.78125 	 toc: 27.70192
beforeOnset(TR):27.77865 	 toc: 27.70240
onsetSTIM(TR):27.77997 	 toc: 27.78001
expectedTimeSTIM(TR):27.85937 	 toc: 27.78004
onsetMASK(TR):27.85809 	 toc: 27.85813
expectedTimeMASK(TR):27.93750 	 toc: 27.85816
beforeOnset(TR):27.93490 	 toc: 27.85864
onsetSTIM(TR):27.93621 	 toc: 27.93625
expectedTimeSTIM(TR):28.01562 	 toc: 27.93628
onsetMASK(TR):28.01434 	 toc: 28.01437
expectedTimeMASK(TR):28.09375 	 toc: 28.01441
beforeOnset(TR):28.09115 	 toc: 28.01487
onsetSTIM(TR):28.09246 	 toc: 28.09249
expectedTimeSTIM(TR):28.17187 	 toc: 28.09253
onsetMASK(TR):28.17058 	 toc: 28.17061
expectedTimeMASK(TR):28.25000 	 toc: 28.17064
beforeOnset(TR):28.24740 	 toc: 28.17108
onsetSTIM(TR):28.24870 	 toc: 28.24873
expectedTimeSTIM(TR):28.32812 	 toc: 28.24877
onsetMASK(TR):28.32682 	 toc: 28.32686
expectedTimeMASK(TR):28.40625 	 toc: 28.32689
beforeOnset(TR):28.40365 	 toc: 28.32735
onsetSTIM(TR):28.40494 	 toc: 28.40498
expectedTimeSTIM(TR):28.48437 	 toc: 28.40501
onsetMASK(TR):28.48306 	 toc: 28.48310
expectedTimeMASK(TR):28.56250 	 toc: 28.48315
beforeOnset(TR):28.55990 	 toc: 28.48361
onsetSTIM(TR):28.56119 	 toc: 28.56122
expectedTimeSTIM(TR):28.64062 	 toc: 28.56126
onsetMASK(TR):28.69139 	 toc: 28.69142
expectedTimeMASK(TR):28.71875 	 toc: 28.69145
beforeOnset(TR):28.71615 	 toc: 28.69188
onsetSTIM(TR):28.71743 	 toc: 28.71746
expectedTimeSTIM(TR):28.79687 	 toc: 28.71750
onsetMASK(TR):28.79555 	 toc: 28.79558
expectedTimeMASK(TR):28.87500 	 toc: 28.79562
beforeOnset(TR):28.87240 	 toc: 28.79608
onsetSTIM(TR):28.87367 	 toc: 28.87371
expectedTimeSTIM(TR):28.95312 	 toc: 28.87375
onsetMASK(TR):28.95179 	 toc: 28.95183
expectedTimeMASK(TR):29.03125 	 toc: 28.95186
beforeOnset(TR):29.02865 	 toc: 28.95234
onsetSTIM(TR):29.02991 	 toc: 29.02995
expectedTimeSTIM(TR):29.10937 	 toc: 29.02998
onsetMASK(TR):29.10803 	 toc: 29.10807
expectedTimeMASK(TR):29.18750 	 toc: 29.10811
beforeOnset(TR):29.18490 	 toc: 29.10857
onsetSTIM(TR):29.18616 	 toc: 29.18619
expectedTimeSTIM(TR):29.26562 	 toc: 29.18623
onsetMASK(TR):29.26428 	 toc: 29.26431
expectedTimeMASK(TR):29.34375 	 toc: 29.26435
beforeOnset(TR):29.34115 	 toc: 29.26480
onsetSTIM(TR):29.34240 	 toc: 29.34243
expectedTimeSTIM(TR):29.42187 	 toc: 29.34247
onsetMASK(TR):29.42052 	 toc: 29.42055
expectedTimeMASK(TR):29.50000 	 toc: 29.42059
beforeOnset(TR):29.49740 	 toc: 29.47810
onsetSTIM(TR):29.49864 	 toc: 29.49867
expectedTimeSTIM(TR):29.57812 	 toc: 29.49871
onsetMASK(TR):29.57676 	 toc: 29.57680
expectedTimeMASK(TR):29.65625 	 toc: 29.57683
beforeOnset(TR):29.65365 	 toc: 29.57728
onsetSTIM(TR):29.65488 	 toc: 29.65492
expectedTimeSTIM(TR):29.73437 	 toc: 29.65495
onsetMASK(TR):29.73301 	 toc: 29.73304
expectedTimeMASK(TR):29.81250 	 toc: 29.73308
beforeOnset(TR):29.80990 	 toc: 29.73353
onsetSTIM(TR):29.81113 	 toc: 29.81116
expectedTimeSTIM(TR):29.89062 	 toc: 29.81120
onsetMASK(TR):29.88925 	 toc: 29.88930
expectedTimeMASK(TR):29.96875 	 toc: 29.88935
beforeOnset(TR):29.96615 	 toc: 29.88982
onsetSTIM(TR):29.96737 	 toc: 29.96741
expectedTimeSTIM(TR):30.04687 	 toc: 29.96745
onsetMASK(TR):30.04549 	 toc: 30.04552
expectedTimeMASK(TR):30.12500 	 toc: 30.04556
beforeOnset(TR):30.12240 	 toc: 30.04601
onsetSTIM(TR):30.12361 	 toc: 30.12364
expectedTimeSTIM(TR):30.20312 	 toc: 30.12368
onsetMASK(TR):30.20173 	 toc: 30.20177
expectedTimeMASK(TR):30.28125 	 toc: 30.20180
beforeOnset(TR):30.27865 	 toc: 30.20225
onsetSTIM(TR):30.27986 	 toc: 30.27989
expectedTimeSTIM(TR):30.35937 	 toc: 30.27992
onsetMASK(TR):30.35798 	 toc: 30.35801
expectedTimeMASK(TR):30.43750 	 toc: 30.35804
beforeOnset(TR):30.43490 	 toc: 30.35847
onsetSTIM(TR):30.43610 	 toc: 30.43613
expectedTimeSTIM(TR):30.51562 	 toc: 30.43616
onsetMASK(TR):30.51422 	 toc: 30.51425
expectedTimeMASK(TR):30.59375 	 toc: 30.51428
beforeOnset(TR):30.59115 	 toc: 30.51471
onsetSTIM(TR):30.59234 	 toc: 30.59238
expectedTimeSTIM(TR):30.67187 	 toc: 30.59242
onsetMASK(TR):30.67046 	 toc: 30.67050
expectedTimeMASK(TR):30.75000 	 toc: 30.67053
beforeOnset(TR):30.74740 	 toc: 30.67098
onsetSTIM(TR):30.74858 	 toc: 30.74862
expectedTimeSTIM(TR):30.82812 	 toc: 30.74865
onsetMASK(TR):30.82670 	 toc: 30.82674
expectedTimeMASK(TR):30.90625 	 toc: 30.82677
beforeOnset(TR):30.90365 	 toc: 30.82722
onsetSTIM(TR):30.90483 	 toc: 30.90486
expectedTimeSTIM(TR):30.98437 	 toc: 30.90490
onsetMASK(TR):30.98295 	 toc: 30.98298
expectedTimeMASK(TR):31.06250 	 toc: 30.98302
breakDetected(TR) toc: 30.98325
lastTrialFlip(TR):31.06107 	 toc: 31.06110
expectedTime ITI(TR):35.00000 	 toc: 31.06115
button readout over : toc: 31.09571
Adaptation Trial 5 from 12 | stimtiming: 1.000000 
expectedTime(TR):35.00000 	 toc: 31.09638
beforeOnset(TR):34.99740 	 toc: 31.09731
onsetSTIM(TR):34.99839 	 toc: 34.99847
expectedTimeSTIM(TR):35.31250 	 toc: 34.99856
onsetMASK(TR):35.31087 	 toc: 35.31093
expectedTimeMASK(TR):35.62500 	 toc: 35.31100
beforeOnset(TR):35.62240 	 toc: 35.31158
onsetSTIM(TR):35.62336 	 toc: 35.62340
expectedTimeSTIM(TR):35.93750 	 toc: 35.62345
onsetMASK(TR):35.93584 	 toc: 35.93589
expectedTimeMASK(TR):36.25000 	 toc: 35.93594
beforeOnset(TR):36.24740 	 toc: 35.93651
onsetSTIM(TR):36.24833 	 toc: 36.24837
expectedTimeSTIM(TR):36.56250 	 toc: 36.24843
onsetMASK(TR):36.56081 	 toc: 36.56086
expectedTimeMASK(TR):36.87500 	 toc: 36.56092
beforeOnset(TR):36.87240 	 toc: 36.56155
onsetSTIM(TR):36.87330 	 toc: 36.87334
expectedTimeSTIM(TR):37.18750 	 toc: 36.87340
onsetMASK(TR):37.18578 	 toc: 37.18583
expectedTimeMASK(TR):37.50000 	 toc: 37.18588
beforeOnset(TR):37.49740 	 toc: 37.18643
onsetSTIM(TR):37.49827 	 toc: 37.49831
expectedTimeSTIM(TR):37.81250 	 toc: 37.49836
onsetMASK(TR):37.81075 	 toc: 37.81080
expectedTimeMASK(TR):38.12500 	 toc: 37.81085
beforeOnset(TR):38.12240 	 toc: 37.99337
onsetSTIM(TR):38.12324 	 toc: 38.12331
expectedTimeSTIM(TR):38.43750 	 toc: 38.12338
onsetMASK(TR):38.43573 	 toc: 38.43580
expectedTimeMASK(TR):38.75000 	 toc: 38.43586
beforeOnset(TR):38.74740 	 toc: 38.43644
onsetSTIM(TR):38.74821 	 toc: 38.74827
expectedTimeSTIM(TR):39.06250 	 toc: 38.74832
onsetMASK(TR):39.06070 	 toc: 39.06075
expectedTimeMASK(TR):39.37500 	 toc: 39.06080
breakDetected(TR) toc: 39.06108
lastTrialFlip(TR):39.37318 	 toc: 39.37322
expectedTime ITI(TR):43.00000 	 toc: 39.37327
button readout over : toc: 39.40639
Adaptation Trial 6 from 12 | stimtiming: 0.083333 
expectedTime(TR):43.00000 	 toc: 39.40706
beforeOnset(TR):42.99740 	 toc: 39.40798
onsetSTIM(TR):42.99801 	 toc: 42.99810
expectedTimeSTIM(TR):43.02604 	 toc: 42.99819
onsetMASK(TR):43.02405 	 toc: 43.02411
expectedTimeMASK(TR):43.05208 	 toc: 43.02419
beforeOnset(TR):43.04948 	 toc: 43.02479
onsetSTIM(TR):43.05009 	 toc: 43.05014
expectedTimeSTIM(TR):43.07813 	 toc: 43.05019
onsetMASK(TR):43.07614 	 toc: 43.07618
expectedTimeMASK(TR):43.10417 	 toc: 43.07623
beforeOnset(TR):43.10156 	 toc: 43.07677
onsetSTIM(TR):43.10218 	 toc: 43.10221
expectedTimeSTIM(TR):43.13021 	 toc: 43.10227
onsetMASK(TR):43.12822 	 toc: 43.12826
expectedTimeMASK(TR):43.15625 	 toc: 43.12832
beforeOnset(TR):43.15365 	 toc: 43.12884
onsetSTIM(TR):43.15426 	 toc: 43.15430
expectedTimeSTIM(TR):43.18229 	 toc: 43.15436
onsetMASK(TR):43.18030 	 toc: 43.18034
expectedTimeMASK(TR):43.20833 	 toc: 43.18040
beforeOnset(TR):43.20573 	 toc: 43.18096
onsetSTIM(TR):43.20634 	 toc: 43.20638
expectedTimeSTIM(TR):43.23438 	 toc: 43.20644
onsetMASK(TR):43.23238 	 toc: 43.23242
expectedTimeMASK(TR):43.26042 	 toc: 43.23248
beforeOnset(TR):43.25781 	 toc: 43.23298
onsetSTIM(TR):43.25842 	 toc: 43.25846
expectedTimeSTIM(TR):43.28646 	 toc: 43.25852
onsetMASK(TR):43.28446 	 toc: 43.28450
expectedTimeMASK(TR):43.31250 	 toc: 43.28456
beforeOnset(TR):43.30990 	 toc: 43.28513
onsetSTIM(TR):43.31050 	 toc: 43.31055
expectedTimeSTIM(TR):43.33854 	 toc: 43.31059
onsetMASK(TR):43.33654 	 toc: 43.33659
expectedTimeMASK(TR):43.36458 	 toc: 43.33664
beforeOnset(TR):43.36198 	 toc: 43.33716
onsetSTIM(TR):43.36258 	 toc: 43.36263
expectedTimeSTIM(TR):43.39063 	 toc: 43.36267
onsetMASK(TR):43.38862 	 toc: 43.38867
expectedTimeMASK(TR):43.41667 	 toc: 43.38872
beforeOnset(TR):43.41406 	 toc: 43.38924
onsetSTIM(TR):43.41466 	 toc: 43.41471
expectedTimeSTIM(TR):43.44271 	 toc: 43.41475
onsetMASK(TR):43.44070 	 toc: 43.44075
expectedTimeMASK(TR):43.46875 	 toc: 43.44079
beforeOnset(TR):43.46615 	 toc: 43.44621
onsetSTIM(TR):43.46674 	 toc: 43.46679
expectedTimeSTIM(TR):43.49479 	 toc: 43.46682
onsetMASK(TR):43.49278 	 toc: 43.49283
expectedTimeMASK(TR):43.52083 	 toc: 43.49287
beforeOnset(TR):43.51823 	 toc: 43.49335
onsetSTIM(TR):43.51882 	 toc: 43.51886
expectedTimeSTIM(TR):43.54688 	 toc: 43.51890
onsetMASK(TR):43.54486 	 toc: 43.54491
expectedTimeMASK(TR):43.57292 	 toc: 43.54495
beforeOnset(TR):43.57031 	 toc: 43.54544
onsetSTIM(TR):43.57090 	 toc: 43.57094
expectedTimeSTIM(TR):43.59896 	 toc: 43.57097
onsetMASK(TR):43.59694 	 toc: 43.59698
expectedTimeMASK(TR):43.62500 	 toc: 43.59703
beforeOnset(TR):43.62240 	 toc: 43.59751
onsetSTIM(TR):43.62298 	 toc: 43.62302
expectedTimeSTIM(TR):43.65104 	 toc: 43.62305
onsetMASK(TR):43.64903 	 toc: 43.64907
expectedTimeMASK(TR):43.67708 	 toc: 43.64911
beforeOnset(TR):43.67448 	 toc: 43.64959
onsetSTIM(TR):43.67507 	 toc: 43.67510
expectedTimeSTIM(TR):43.70313 	 toc: 43.67515
onsetMASK(TR):43.70111 	 toc: 43.70115
expectedTimeMASK(TR):43.72917 	 toc: 43.70119
beforeOnset(TR):43.72656 	 toc: 43.70168
onsetSTIM(TR):43.72715 	 toc: 43.72718
expectedTimeSTIM(TR):43.75521 	 toc: 43.72722
onsetMASK(TR):43.75319 	 toc: 43.75322
expectedTimeMASK(TR):43.78125 	 toc: 43.75327
beforeOnset(TR):43.77865 	 toc: 43.75375
onsetSTIM(TR):43.77923 	 toc: 43.77926
expectedTimeSTIM(TR):43.80729 	 toc: 43.77931
onsetMASK(TR):43.80527 	 toc: 43.80531
expectedTimeMASK(TR):43.83333 	 toc: 43.80535
beforeOnset(TR):43.83073 	 toc: 43.80584
onsetSTIM(TR):43.83131 	 toc: 43.83134
expectedTimeSTIM(TR):43.85938 	 toc: 43.83139
onsetMASK(TR):43.85735 	 toc: 43.85739
expectedTimeMASK(TR):43.88542 	 toc: 43.85743
beforeOnset(TR):43.88281 	 toc: 43.85792
onsetSTIM(TR):43.88339 	 toc: 43.88342
expectedTimeSTIM(TR):43.91146 	 toc: 43.88347
onsetMASK(TR):43.90943 	 toc: 43.90946
expectedTimeMASK(TR):43.93750 	 toc: 43.90950
beforeOnset(TR):43.93490 	 toc: 43.90996
onsetSTIM(TR):43.93547 	 toc: 43.93551
expectedTimeSTIM(TR):43.96354 	 toc: 43.93556
onsetMASK(TR):43.96151 	 toc: 43.96154
expectedTimeMASK(TR):43.98958 	 toc: 43.96157
beforeOnset(TR):43.98698 	 toc: 43.96204
onsetSTIM(TR):43.98755 	 toc: 43.98759
expectedTimeSTIM(TR):44.01563 	 toc: 43.98763
onsetMASK(TR):44.01359 	 toc: 44.01362
expectedTimeMASK(TR):44.04167 	 toc: 44.01366
beforeOnset(TR):44.03906 	 toc: 44.01411
onsetSTIM(TR):44.03963 	 toc: 44.03966
expectedTimeSTIM(TR):44.06771 	 toc: 44.03970
onsetMASK(TR):44.06567 	 toc: 44.06571
expectedTimeMASK(TR):44.09375 	 toc: 44.06574
beforeOnset(TR):44.09115 	 toc: 44.06623
onsetSTIM(TR):44.09171 	 toc: 44.09175
expectedTimeSTIM(TR):44.11979 	 toc: 44.09178
onsetMASK(TR):44.11775 	 toc: 44.11779
expectedTimeMASK(TR):44.14583 	 toc: 44.11782
beforeOnset(TR):44.14323 	 toc: 44.11831
onsetSTIM(TR):44.14379 	 toc: 44.14383
expectedTimeSTIM(TR):44.17188 	 toc: 44.14386
onsetMASK(TR):44.16983 	 toc: 44.16987
expectedTimeMASK(TR):44.19792 	 toc: 44.16990
beforeOnset(TR):44.19531 	 toc: 44.17039
onsetSTIM(TR):44.19587 	 toc: 44.19591
expectedTimeSTIM(TR):44.22396 	 toc: 44.19594
onsetMASK(TR):44.22192 	 toc: 44.22195
expectedTimeMASK(TR):44.25000 	 toc: 44.22199
beforeOnset(TR):44.24740 	 toc: 44.24307
onsetSTIM(TR):44.24796 	 toc: 44.24799
expectedTimeSTIM(TR):44.27604 	 toc: 44.24802
onsetMASK(TR):44.27400 	 toc: 44.27403
expectedTimeMASK(TR):44.30208 	 toc: 44.27406
beforeOnset(TR):44.29948 	 toc: 44.27953
onsetSTIM(TR):44.30004 	 toc: 44.30007
expectedTimeSTIM(TR):44.32813 	 toc: 44.30011
onsetMASK(TR):44.32608 	 toc: 44.32611
expectedTimeMASK(TR):44.35417 	 toc: 44.32614
beforeOnset(TR):44.35156 	 toc: 44.32664
onsetSTIM(TR):44.35212 	 toc: 44.35215
expectedTimeSTIM(TR):44.38021 	 toc: 44.35218
onsetMASK(TR):44.37816 	 toc: 44.37819
expectedTimeMASK(TR):44.40625 	 toc: 44.37823
beforeOnset(TR):44.40365 	 toc: 44.37871
onsetSTIM(TR):44.40420 	 toc: 44.40423
expectedTimeSTIM(TR):44.43229 	 toc: 44.40427
onsetMASK(TR):44.43024 	 toc: 44.43027
expectedTimeMASK(TR):44.45833 	 toc: 44.43031
beforeOnset(TR):44.45573 	 toc: 44.43081
onsetSTIM(TR):44.45628 	 toc: 44.45631
expectedTimeSTIM(TR):44.48438 	 toc: 44.45636
onsetMASK(TR):44.48232 	 toc: 44.48236
expectedTimeMASK(TR):44.51042 	 toc: 44.48239
beforeOnset(TR):44.50781 	 toc: 44.48286
onsetSTIM(TR):44.50836 	 toc: 44.50840
expectedTimeSTIM(TR):44.53646 	 toc: 44.50845
onsetMASK(TR):44.53440 	 toc: 44.53443
expectedTimeMASK(TR):44.56250 	 toc: 44.53447
beforeOnset(TR):44.55990 	 toc: 44.53497
onsetSTIM(TR):44.56044 	 toc: 44.56047
expectedTimeSTIM(TR):44.58854 	 toc: 44.56053
onsetMASK(TR):44.58648 	 toc: 44.58651
expectedTimeMASK(TR):44.61458 	 toc: 44.58655
beforeOnset(TR):44.61198 	 toc: 44.58705
onsetSTIM(TR):44.61252 	 toc: 44.61256
expectedTimeSTIM(TR):44.64063 	 toc: 44.61261
onsetMASK(TR):44.63856 	 toc: 44.63859
expectedTimeMASK(TR):44.66667 	 toc: 44.63863
beforeOnset(TR):44.66406 	 toc: 44.63909
onsetSTIM(TR):44.66460 	 toc: 44.66464
expectedTimeSTIM(TR):44.69271 	 toc: 44.66470
onsetMASK(TR):44.69064 	 toc: 44.69067
expectedTimeMASK(TR):44.71875 	 toc: 44.69071
beforeOnset(TR):44.71615 	 toc: 44.69119
onsetSTIM(TR):44.71668 	 toc: 44.71673
expectedTimeSTIM(TR):44.74479 	 toc: 44.71677
onsetMASK(TR):44.74272 	 toc: 44.74276
expectedTimeMASK(TR):44.77083 	 toc: 44.74280
beforeOnset(TR):44.76823 	 toc: 44.74330
onsetSTIM(TR):44.76876 	 toc: 44.76881
expectedTimeSTIM(TR):44.79688 	 toc: 44.76886
onsetMASK(TR):44.79481 	 toc: 44.79484
expectedTimeMASK(TR):44.82292 	 toc: 44.79488
beforeOnset(TR):44.82031 	 toc: 44.79534
onsetSTIM(TR):44.82085 	 toc: 44.82089
expectedTimeSTIM(TR):44.84896 	 toc: 44.82093
onsetMASK(TR):44.84689 	 toc: 44.84692
expectedTimeMASK(TR):44.87500 	 toc: 44.84697
beforeOnset(TR):44.87240 	 toc: 44.84746
onsetSTIM(TR):44.87293 	 toc: 44.87297
expectedTimeSTIM(TR):44.90104 	 toc: 44.87302
onsetMASK(TR):44.89897 	 toc: 44.89900
expectedTimeMASK(TR):44.92708 	 toc: 44.89905
beforeOnset(TR):44.92448 	 toc: 44.89954
onsetSTIM(TR):44.92501 	 toc: 44.92505
expectedTimeSTIM(TR):44.95313 	 toc: 44.92509
onsetMASK(TR):44.95105 	 toc: 44.95108
expectedTimeMASK(TR):44.97917 	 toc: 44.95113
beforeOnset(TR):44.97656 	 toc: 44.95161
onsetSTIM(TR):44.97709 	 toc: 44.97713
expectedTimeSTIM(TR):45.00521 	 toc: 44.97717
onsetMASK(TR):45.00313 	 toc: 45.00317
expectedTimeMASK(TR):45.03125 	 toc: 45.00321
beforeOnset(TR):45.02865 	 toc: 45.00369
onsetSTIM(TR):45.02917 	 toc: 45.02920
expectedTimeSTIM(TR):45.05729 	 toc: 45.02923
onsetMASK(TR):45.05521 	 toc: 45.05525
expectedTimeMASK(TR):45.08333 	 toc: 45.05530
beforeOnset(TR):45.08073 	 toc: 45.05577
onsetSTIM(TR):45.08125 	 toc: 45.08128
expectedTimeSTIM(TR):45.10938 	 toc: 45.08132
onsetMASK(TR):45.10729 	 toc: 45.10732
expectedTimeMASK(TR):45.13542 	 toc: 45.10736
beforeOnset(TR):45.13281 	 toc: 45.10783
onsetSTIM(TR):45.13333 	 toc: 45.13336
expectedTimeSTIM(TR):45.16146 	 toc: 45.13340
onsetMASK(TR):45.15937 	 toc: 45.15940
expectedTimeMASK(TR):45.18750 	 toc: 45.15944
beforeOnset(TR):45.18490 	 toc: 45.15992
onsetSTIM(TR):45.18541 	 toc: 45.18545
expectedTimeSTIM(TR):45.21354 	 toc: 45.18548
onsetMASK(TR):45.21145 	 toc: 45.21149
expectedTimeMASK(TR):45.23958 	 toc: 45.21152
beforeOnset(TR):45.23698 	 toc: 45.21201
onsetSTIM(TR):45.23749 	 toc: 45.23753
expectedTimeSTIM(TR):45.26563 	 toc: 45.23756
onsetMASK(TR):45.26353 	 toc: 45.26357
expectedTimeMASK(TR):45.29167 	 toc: 45.26360
beforeOnset(TR):45.28906 	 toc: 45.26409
onsetSTIM(TR):45.28957 	 toc: 45.28961
expectedTimeSTIM(TR):45.31771 	 toc: 45.28964
onsetMASK(TR):45.31561 	 toc: 45.31565
expectedTimeMASK(TR):45.34375 	 toc: 45.31568
beforeOnset(TR):45.34115 	 toc: 45.31618
onsetSTIM(TR):45.34166 	 toc: 45.34169
expectedTimeSTIM(TR):45.36979 	 toc: 45.34172
onsetMASK(TR):45.36770 	 toc: 45.36773
expectedTimeMASK(TR):45.39583 	 toc: 45.36776
beforeOnset(TR):45.39323 	 toc: 45.36827
onsetSTIM(TR):45.39374 	 toc: 45.39377
expectedTimeSTIM(TR):45.42188 	 toc: 45.39380
onsetMASK(TR):45.41978 	 toc: 45.41981
expectedTimeMASK(TR):45.44792 	 toc: 45.41985
beforeOnset(TR):45.44531 	 toc: 45.42034
onsetSTIM(TR):45.44582 	 toc: 45.44585
expectedTimeSTIM(TR):45.47396 	 toc: 45.44588
onsetMASK(TR):45.47186 	 toc: 45.47189
expectedTimeMASK(TR):45.50000 	 toc: 45.47192
beforeOnset(TR):45.49740 	 toc: 45.47242
onsetSTIM(TR):45.49790 	 toc: 45.49793
expectedTimeSTIM(TR):45.52604 	 toc: 45.49797
onsetMASK(TR):45.52394 	 toc: 45.52397
expectedTimeMASK(TR):45.55208 	 toc: 45.52401
beforeOnset(TR):45.54948 	 toc: 45.52450
onsetSTIM(TR):45.54998 	 toc: 45.55001
expectedTimeSTIM(TR):45.57813 	 toc: 45.55005
onsetMASK(TR):45.57602 	 toc: 45.57606
expectedTimeMASK(TR):45.60417 	 toc: 45.57609
beforeOnset(TR):45.60156 	 toc: 45.57658
onsetSTIM(TR):45.60206 	 toc: 45.60209
expectedTimeSTIM(TR):45.63021 	 toc: 45.60213
onsetMASK(TR):45.62810 	 toc: 45.62813
expectedTimeMASK(TR):45.65625 	 toc: 45.62817
beforeOnset(TR):45.65365 	 toc: 45.62866
onsetSTIM(TR):45.65414 	 toc: 45.65418
expectedTimeSTIM(TR):45.68229 	 toc: 45.65421
onsetMASK(TR):45.68018 	 toc: 45.68021
expectedTimeMASK(TR):45.70833 	 toc: 45.68025
beforeOnset(TR):45.70573 	 toc: 45.68074
onsetSTIM(TR):45.70622 	 toc: 45.70625
expectedTimeSTIM(TR):45.73438 	 toc: 45.70629
onsetMASK(TR):45.73226 	 toc: 45.73230
expectedTimeMASK(TR):45.76042 	 toc: 45.73233
