Stimulus Dot Flicker Block 
Adaptation Trial 1 from 12 | stimtiming: 1.000000 
expectedTime(TR):3.00000 	 toc: 0.00046
onsetSTIM(TR):27.93622 	 toc: 27.93625
expectedTimeSTIM(TR):28.01562 	 toc: 27.93628
onsetMASK(TR):28.01434 	 toc: 28.01437
expectedTimeMASK(TR):28.09375 	 toc: 28.01440
beforeOnset(TR):28.09115 	 toc: 28.01481
onsetSTIM(TR):28.09246 	 toc: 28.09249
expectedTimeSTIM(TR):28.17187 	 toc: 28.09253
onsetMASK(TR):28.17058 	 toc: 28.17061
expectedTimeMASK(TR):28.25000 	 toc: 28.17065
beforeOnset(TR):28.24740 	 toc: 28.17109
onsetSTIM(TR):28.24870 	 toc: 28.24874
expectedTimeSTIM(TR):28.32812 	 toc: 28.24877
onsetMASK(TR):28.32682 	 toc: 28.32686
expectedTimeMASK(TR):28.40625 	 toc: 28.32689
beforeOnset(TR):28.40365 	 toc: 28.32733
onsetSTIM(TR):28.40495 	 toc: 28.40498
expectedTimeSTIM(TR):28.48437 	 toc: 28.40501
onsetMASK(TR):28.48307 	 toc: 28.48310
expectedTimeMASK(TR):28.56250 	 toc: 28.48315
beforeOnset(TR):28.55990 	 toc: 28.48357
onsetSTIM(TR):28.56119 	 toc: 28.56122
expectedTimeSTIM(TR):28.64062 	 toc: 28.56126
onsetMASK(TR):28.68618 	 toc: 28.68621
expectedTimeMASK(TR):28.71875 	 toc: 28.68626
beforeOnset(TR):28.71615 	 toc: 28.68666
onsetSTIM(TR):28.71743 	 toc: 28.71746
expectedTimeSTIM(TR):28.79687 	 toc: 28.71750
onsetMASK(TR):28.79555 	 toc: 28.79558
expectedTimeMASK(TR):28.87500 	 toc: 28.79563
beforeOnset(TR):28.87240 	 toc: 28.79605
onsetSTIM(TR):28.87367 	 toc: 28.87371
expectedTimeSTIM(TR):28.95312 	 toc: 28.87374
onsetMASK(TR):28.95180 	 toc: 28.95183
expectedTimeMASK(TR):29.03125 	 toc: 28.95188
beforeOnset(TR):29.02865 	 toc: 28.95229
onsetSTIM(TR):29.02992 	 toc: 29.02995
expectedTimeSTIM(TR):29.10937 	 toc: 29.02998
onsetMASK(TR):29.10804 	 toc: 29.10807
expectedTimeMASK(TR):29.18750 	 toc: 29.10812
beforeOnset(TR):29.18490 	 toc: 29.10854
onsetSTIM(TR):29.18616 	 toc: 29.18619
expectedTimeSTIM(TR):29.26562 	 toc: 29.18623
onsetMASK(TR):29.26428 	 toc: 29.26433
expectedTimeMASK(TR):29.34375 	 toc: 29.26436
beforeOnset(TR):29.34115 	 toc: 29.26478
onsetSTIM(TR):29.34240 	 toc: 29.34243
expectedTimeSTIM(TR):29.42187 	 toc: 29.34247
onsetMASK(TR):29.42052 	 toc: 29.42057
expectedTimeMASK(TR):29.50000 	 toc: 29.42061
beforeOnset(TR):29.49740 	 toc: 29.42103
onsetSTIM(TR):29.49864 	 toc: 29.49868
expectedTimeSTIM(TR):29.57812 	 toc: 29.49871
onsetMASK(TR):29.57677 	 toc: 29.57680
expectedTimeMASK(TR):29.65625 	 toc: 29.57683
beforeOnset(TR):29.65365 	 toc: 29.57725
onsetSTIM(TR):29.65489 	 toc: 29.65492
expectedTimeSTIM(TR):29.73437 	 toc: 29.65495
onsetMASK(TR):29.73301 	 toc: 29.73304
expectedTimeMASK(TR):29.81250 	 toc: 29.73308
beforeOnset(TR):29.80990 	 toc: 29.73350
onsetSTIM(TR):29.81113 	 toc: 29.81116
expectedTimeSTIM(TR):29.89062 	 toc: 29.81120
onsetMASK(TR):29.88925 	 toc: 29.88928
expectedTimeMASK(TR):29.96875 	 toc: 29.88932
beforeOnset(TR):29.96615 	 toc: 29.88971
onsetSTIM(TR):29.96737 	 toc: 29.96741
expectedTimeSTIM(TR):30.04687 	 toc: 29.96744
onsetMASK(TR):30.04549 	 toc: 30.04552
expectedTimeMASK(TR):30.12500 	 toc: 30.04556
beforeOnset(TR):30.12240 	 toc: 30.04595
onsetSTIM(TR):30.12362 	 toc: 30.12365
expectedTimeSTIM(TR):30.20312 	 toc: 30.12368
onsetMASK(TR):30.20174 	 toc: 30.20177
expectedTimeMASK(TR):30.28125 	 toc: 30.20180
beforeOnset(TR):30.27865 	 toc: 30.20222
onsetSTIM(TR):30.27986 	 toc: 30.27989
expectedTimeSTIM(TR):30.35937 	 toc: 30.27993
onsetMASK(TR):30.35798 	 toc: 30.35801
expectedTimeMASK(TR):30.43750 	 toc: 30.35805
beforeOnset(TR):30.43490 	 toc: 30.35844
onsetSTIM(TR):30.43610 	 toc: 30.43613
expectedTimeSTIM(TR):30.51562 	 toc: 30.43617
onsetMASK(TR):30.51422 	 toc: 30.51426
expectedTimeMASK(TR):30.59375 	 toc: 30.51429
beforeOnset(TR):30.59115 	 toc: 30.51471
onsetSTIM(TR):30.59234 	 toc: 30.59238
expectedTimeSTIM(TR):30.67187 	 toc: 30.59241
onsetMASK(TR):30.67047 	 toc: 30.67050
expectedTimeMASK(TR):30.75000 	 toc: 30.67053
beforeOnset(TR):30.74740 	 toc: 30.67095
onsetSTIM(TR):30.74859 	 toc: 30.74862
expectedTimeSTIM(TR):30.82812 	 toc: 30.74866
onsetMASK(TR):30.82671 	 toc: 30.82674
expectedTimeMASK(TR):30.90625 	 toc: 30.82678
beforeOnset(TR):30.90365 	 toc: 30.82720
onsetSTIM(TR):30.90483 	 toc: 30.90486
expectedTimeSTIM(TR):30.98437 	 toc: 30.90490
onsetMASK(TR):30.98295 	 toc: 30.98298
expectedTimeMASK(TR):31.06250 	 toc: 30.98302
breakDetected(TR) toc: 30.98323
lastTrialFlip(TR):31.06107 	 toc: 31.06111
expectedTime ITI(TR):35.00000 	 toc: 31.06116
button readout over : toc: 31.09735
Adaptation Trial 5 from 12 | stimtiming: 0.250000 
expectedTime(TR):35.00000 	 toc: 31.09784
beforeOnset(TR):34.99740 	 toc: 31.09813
onsetSTIM(TR):34.99839 	 toc: 34.99844
expectedTimeSTIM(TR):35.07812 	 toc: 34.99850
onsetMASK(TR):35.07651 	 toc: 35.07654
expectedTimeMASK(TR):35.15625 	 toc: 35.07659
beforeOnset(TR):35.15365 	 toc: 35.07710
onsetSTIM(TR):35.15463 	 toc: 35.15467
expectedTimeSTIM(TR):35.23437 	 toc: 35.15472
onsetMASK(TR):35.23275 	 toc: 35.23278
expectedTimeMASK(TR):35.31250 	 toc: 35.23284
beforeOnset(TR):35.30990 	 toc: 35.23329
onsetSTIM(TR):35.31088 	 toc: 35.31091
expectedTimeSTIM(TR):35.39062 	 toc: 35.31096
onsetMASK(TR):35.38900 	 toc: 35.38903
expectedTimeMASK(TR):35.46875 	 toc: 35.38909
beforeOnset(TR):35.46615 	 toc: 35.38956
onsetSTIM(TR):35.46712 	 toc: 35.46716
expectedTimeSTIM(TR):35.54687 	 toc: 35.46720
onsetMASK(TR):35.54524 	 toc: 35.54528
expectedTimeMASK(TR):35.62500 	 toc: 35.54533
beforeOnset(TR):35.62240 	 toc: 35.54577
onsetSTIM(TR):35.62336 	 toc: 35.62340
expectedTimeSTIM(TR):35.70312 	 toc: 35.62345
onsetMASK(TR):35.70148 	 toc: 35.70153
expectedTimeMASK(TR):35.78125 	 toc: 35.70158
beforeOnset(TR):35.77865 	 toc: 35.70204
onsetSTIM(TR):35.77960 	 toc: 35.77964
expectedTimeSTIM(TR):35.85937 	 toc: 35.77969
onsetMASK(TR):35.85773 	 toc: 35.85776
expectedTimeMASK(TR):35.93750 	 toc: 35.85781
beforeOnset(TR):35.93490 	 toc: 35.85825
onsetSTIM(TR):35.93585 	 toc: 35.93589
expectedTimeSTIM(TR):36.01562 	 toc: 35.93594
onsetMASK(TR):36.01397 	 toc: 36.01401
expectedTimeMASK(TR):36.09375 	 toc: 36.01406
beforeOnset(TR):36.09115 	 toc: 36.01453
onsetSTIM(TR):36.09209 	 toc: 36.09214
expectedTimeSTIM(TR):36.17187 	 toc: 36.09218
onsetMASK(TR):36.17021 	 toc: 36.17026
expectedTimeMASK(TR):36.25000 	 toc: 36.17030
beforeOnset(TR):36.24740 	 toc: 36.17082
onsetSTIM(TR):36.24833 	 toc: 36.24837
expectedTimeSTIM(TR):36.32812 	 toc: 36.24842
onsetMASK(TR):36.32645 	 toc: 36.32650
expectedTimeMASK(TR):36.40625 	 toc: 36.32654
beforeOnset(TR):36.40365 	 toc: 36.32703
onsetSTIM(TR):36.40458 	 toc: 36.40462
expectedTimeSTIM(TR):36.48437 	 toc: 36.40466
onsetMASK(TR):36.48270 	 toc: 36.48274
expectedTimeMASK(TR):36.56250 	 toc: 36.48278
beforeOnset(TR):36.55990 	 toc: 36.48321
onsetSTIM(TR):36.56082 	 toc: 36.56086
expectedTimeSTIM(TR):36.64062 	 toc: 36.56090
onsetMASK(TR):36.69102 	 toc: 36.69105
expectedTimeMASK(TR):36.71875 	 toc: 36.69111
beforeOnset(TR):36.71615 	 toc: 36.69154
onsetSTIM(TR):36.71706 	 toc: 36.71710
expectedTimeSTIM(TR):36.79687 	 toc: 36.71714
onsetMASK(TR):36.79518 	 toc: 36.79522
expectedTimeMASK(TR):36.87500 	 toc: 36.79527
beforeOnset(TR):36.87240 	 toc: 36.79569
onsetSTIM(TR):36.87330 	 toc: 36.87335
expectedTimeSTIM(TR):36.95312 	 toc: 36.87339
onsetMASK(TR):36.95143 	 toc: 36.95147
expectedTimeMASK(TR):37.03125 	 toc: 36.95152
beforeOnset(TR):37.02865 	 toc: 36.95196
onsetSTIM(TR):37.02955 	 toc: 37.02958
expectedTimeSTIM(TR):37.10937 	 toc: 37.02962
onsetMASK(TR):37.10767 	 toc: 37.10770
expectedTimeMASK(TR):37.18750 	 toc: 37.10775
beforeOnset(TR):37.18490 	 toc: 37.10818
onsetSTIM(TR):37.18579 	 toc: 37.18582
expectedTimeSTIM(TR):37.26562 	 toc: 37.18587
onsetMASK(TR):37.26391 	 toc: 37.26396
expectedTimeMASK(TR):37.34375 	 toc: 37.26400
beforeOnset(TR):37.34115 	 toc: 37.26446
onsetSTIM(TR):37.34203 	 toc: 37.34206
expectedTimeSTIM(TR):37.42187 	 toc: 37.34212
onsetMASK(TR):37.42015 	 toc: 37.42020
expectedTimeMASK(TR):37.50000 	 toc: 37.42023
beforeOnset(TR):37.49740 	 toc: 37.42066
onsetSTIM(TR):37.49827 	 toc: 37.49831
expectedTimeSTIM(TR):37.57812 	 toc: 37.49835
onsetMASK(TR):37.57640 	 toc: 37.57644
expectedTimeMASK(TR):37.65625 	 toc: 37.57647
beforeOnset(TR):37.65365 	 toc: 37.58187
onsetSTIM(TR):37.65452 	 toc: 37.65456
expectedTimeSTIM(TR):37.73437 	 toc: 37.65459
onsetMASK(TR):37.73264 	 toc: 37.73267
expectedTimeMASK(TR):37.81250 	 toc: 37.73270
beforeOnset(TR):37.80990 	 toc: 37.73313
onsetSTIM(TR):37.81076 	 toc: 37.81080
expectedTimeSTIM(TR):37.89062 	 toc: 37.81084
onsetMASK(TR):37.88888 	 toc: 37.88891
expectedTimeMASK(TR):37.96875 	 toc: 37.88895
beforeOnset(TR):37.96615 	 toc: 37.88941
onsetSTIM(TR):37.96700 	 toc: 37.96704
expectedTimeSTIM(TR):38.04687 	 toc: 37.96707
onsetMASK(TR):38.04512 	 toc: 38.04516
expectedTimeMASK(TR):38.12500 	 toc: 38.04519
beforeOnset(TR):38.12240 	 toc: 38.04563
onsetSTIM(TR):38.12325 	 toc: 38.12328
expectedTimeSTIM(TR):38.20312 	 toc: 38.12332
onsetMASK(TR):38.20137 	 toc: 38.20140
expectedTimeMASK(TR):38.28125 	 toc: 38.20144
beforeOnset(TR):38.27865 	 toc: 38.20190
onsetSTIM(TR):38.27949 	 toc: 38.27952
expectedTimeSTIM(TR):38.35937 	 toc: 38.27956
onsetMASK(TR):38.35761 	 toc: 38.35764
expectedTimeMASK(TR):38.43750 	 toc: 38.35768
beforeOnset(TR):38.43490 	 toc: 38.35810
onsetSTIM(TR):38.43573 	 toc: 38.43577
expectedTimeSTIM(TR):38.51562 	 toc: 38.43581
onsetMASK(TR):38.51385 	 toc: 38.51389
expectedTimeMASK(TR):38.59375 	 toc: 38.51392
beforeOnset(TR):38.59115 	 toc: 38.51438
onsetSTIM(TR):38.59197 	 toc: 38.59201
expectedTimeSTIM(TR):38.67187 	 toc: 38.59205
onsetMASK(TR):38.67010 	 toc: 38.67013
expectedTimeMASK(TR):38.75000 	 toc: 38.67016
beforeOnset(TR):38.74740 	 toc: 38.67059
onsetSTIM(TR):38.74822 	 toc: 38.74827
expectedTimeSTIM(TR):38.82812 	 toc: 38.74834
onsetMASK(TR):38.82634 	 toc: 38.82637
expectedTimeMASK(TR):38.90625 	 toc: 38.82641
beforeOnset(TR):38.90365 	 toc: 38.82688
onsetSTIM(TR):38.90446 	 toc: 38.90449
expectedTimeSTIM(TR):38.98437 	 toc: 38.90454
onsetMASK(TR):38.98258 	 toc: 38.98261
expectedTimeMASK(TR):39.06250 	 toc: 38.98266
breakDetected(TR) toc: 38.98287
lastTrialFlip(TR):39.06070 	 toc: 39.06074
expectedTime ITI(TR):43.00000 	 toc: 39.06080
button readout over : toc: 39.09494
Adaptation Trial 6 from 12 | stimtiming: 0.083333 
expectedTime(TR):43.00000 	 toc: 39.09541
beforeOnset(TR):42.99740 	 toc: 39.09574
onsetSTIM(TR):42.99800 	 toc: 42.99806
expectedTimeSTIM(TR):43.02604 	 toc: 42.99811
onsetMASK(TR):43.02405 	 toc: 43.02409
expectedTimeMASK(TR):43.05208 	 toc: 43.02412
beforeOnset(TR):43.04948 	 toc: 43.02455
onsetSTIM(TR):43.05009 	 toc: 43.05012
expectedTimeSTIM(TR):43.07813 	 toc: 43.05016
onsetMASK(TR):43.07613 	 toc: 43.07616
expectedTimeMASK(TR):43.10417 	 toc: 43.07620
beforeOnset(TR):43.10156 	 toc: 43.07661
onsetSTIM(TR):43.10217 	 toc: 43.10220
expectedTimeSTIM(TR):43.13021 	 toc: 43.10224
onsetMASK(TR):43.12821 	 toc: 43.12824
expectedTimeMASK(TR):43.15625 	 toc: 43.12828
beforeOnset(TR):43.15365 	 toc: 43.12869
onsetSTIM(TR):43.15425 	 toc: 43.15428
expectedTimeSTIM(TR):43.18229 	 toc: 43.15432
onsetMASK(TR):43.18029 	 toc: 43.18032
expectedTimeMASK(TR):43.20833 	 toc: 43.18035
beforeOnset(TR):43.20573 	 toc: 43.18074
onsetSTIM(TR):43.20633 	 toc: 43.20636
expectedTimeSTIM(TR):43.23438 	 toc: 43.20640
onsetMASK(TR):43.23237 	 toc: 43.23240
expectedTimeMASK(TR):43.26042 	 toc: 43.23243
beforeOnset(TR):43.25781 	 toc: 43.23282
onsetSTIM(TR):43.25841 	 toc: 43.25844
expectedTimeSTIM(TR):43.28646 	 toc: 43.25848
onsetMASK(TR):43.28445 	 toc: 43.28448
expectedTimeMASK(TR):43.31250 	 toc: 43.28452
beforeOnset(TR):43.30990 	 toc: 43.28493
onsetSTIM(TR):43.31049 	 toc: 43.31053
expectedTimeSTIM(TR):43.33854 	 toc: 43.31056
onsetMASK(TR):43.33653 	 toc: 43.33657
expectedTimeMASK(TR):43.36458 	 toc: 43.33660
beforeOnset(TR):43.36198 	 toc: 43.33701
onsetSTIM(TR):43.36257 	 toc: 43.36261
expectedTimeSTIM(TR):43.39063 	 toc: 43.36265
onsetMASK(TR):43.38861 	 toc: 43.38864
expectedTimeMASK(TR):43.41667 	 toc: 43.38867
beforeOnset(TR):43.41406 	 toc: 43.38906
onsetSTIM(TR):43.41465 	 toc: 43.41469
expectedTimeSTIM(TR):43.44271 	 toc: 43.41472
onsetMASK(TR):43.44069 	 toc: 43.44073
expectedTimeMASK(TR):43.46875 	 toc: 43.44076
beforeOnset(TR):43.46615 	 toc: 43.44117
onsetSTIM(TR):43.46673 	 toc: 43.46677
expectedTimeSTIM(TR):43.49479 	 toc: 43.46680
onsetMASK(TR):43.49277 	 toc: 43.49281
expectedTimeMASK(TR):43.52083 	 toc: 43.49284
beforeOnset(TR):43.51823 	 toc: 43.49325
onsetSTIM(TR):43.51881 	 toc: 43.51885
expectedTimeSTIM(TR):43.54688 	 toc: 43.51889
onsetMASK(TR):43.54486 	 toc: 43.54489
expectedTimeMASK(TR):43.57292 	 toc: 43.54493
beforeOnset(TR):43.57031 	 toc: 43.54534
onsetSTIM(TR):43.57090 	 toc: 43.57093
expectedTimeSTIM(TR):43.59896 	 toc: 43.57096
onsetMASK(TR):43.59693 	 toc: 43.59697
expectedTimeMASK(TR):43.62500 	 toc: 43.59701
beforeOnset(TR):43.62240 	 toc: 43.59742
onsetSTIM(TR):43.62298 	 toc: 43.62301
expectedTimeSTIM(TR):43.65104 	 toc: 43.62305
onsetMASK(TR):43.64901 	 toc: 43.64905
expectedTimeMASK(TR):43.67708 	 toc: 43.64908
beforeOnset(TR):43.67448 	 toc: 43.64949
onsetSTIM(TR):43.67506 	 toc: 43.67509
expectedTimeSTIM(TR):43.70313 	 toc: 43.67513
onsetMASK(TR):43.70110 	 toc: 43.70114
expectedTimeMASK(TR):43.72917 	 toc: 43.70117
beforeOnset(TR):43.72656 	 toc: 43.70158
onsetSTIM(TR):43.72714 	 toc: 43.72717
expectedTimeSTIM(TR):43.75521 	 toc: 43.72721
onsetMASK(TR):43.75318 	 toc: 43.75321
expectedTimeMASK(TR):43.78125 	 toc: 43.75325
beforeOnset(TR):43.77865 	 toc: 43.75366
onsetSTIM(TR):43.77922 	 toc: 43.77925
expectedTimeSTIM(TR):43.80729 	 toc: 43.77929
onsetMASK(TR):43.80526 	 toc: 43.80530
expectedTimeMASK(TR):43.83333 	 toc: 43.80533
beforeOnset(TR):43.83073 	 toc: 43.80575
onsetSTIM(TR):43.83130 	 toc: 43.83134
expectedTimeSTIM(TR):43.85938 	 toc: 43.83137
onsetMASK(TR):43.85734 	 toc: 43.85738
expectedTimeMASK(TR):43.88542 	 toc: 43.85741
beforeOnset(TR):43.88281 	 toc: 43.85782
onsetSTIM(TR):43.88338 	 toc: 43.88341
expectedTimeSTIM(TR):43.91146 	 toc: 43.88345
onsetMASK(TR):43.90942 	 toc: 43.90946
expectedTimeMASK(TR):43.93750 	 toc: 43.90949
beforeOnset(TR):43.93490 	 toc: 43.90992
onsetSTIM(TR):43.93546 	 toc: 43.93550
expectedTimeSTIM(TR):43.96354 	 toc: 43.93553
onsetMASK(TR):43.96150 	 toc: 43.96154
expectedTimeMASK(TR):43.98958 	 toc: 43.96157
beforeOnset(TR):43.98698 	 toc: 43.96198
onsetSTIM(TR):43.98755 	 toc: 43.98758
expectedTimeSTIM(TR):44.01563 	 toc: 43.98761
onsetMASK(TR):44.01358 	 toc: 44.01362
expectedTimeMASK(TR):44.04167 	 toc: 44.01365
beforeOnset(TR):44.03906 	 toc: 44.01406
onsetSTIM(TR):44.03963 	 toc: 44.03966
expectedTimeSTIM(TR):44.06771 	 toc: 44.03969
onsetMASK(TR):44.06566 	 toc: 44.06570
expectedTimeMASK(TR):44.09375 	 toc: 44.06573
beforeOnset(TR):44.09115 	 toc: 44.06614
onsetSTIM(TR):44.09170 	 toc: 44.09174
expectedTimeSTIM(TR):44.11979 	 toc: 44.09177
onsetMASK(TR):44.11775 	 toc: 44.11778
expectedTimeMASK(TR):44.14583 	 toc: 44.11782
beforeOnset(TR):44.14323 	 toc: 44.11822
onsetSTIM(TR):44.14378 	 toc: 44.14382
expectedTimeSTIM(TR):44.17188 	 toc: 44.14385
onsetMASK(TR):44.16983 	 toc: 44.16986
expectedTimeMASK(TR):44.19792 	 toc: 44.16989
beforeOnset(TR):44.19531 	 toc: 44.17030
onsetSTIM(TR):44.19587 	 toc: 44.19590
expectedTimeSTIM(TR):44.22396 	 toc: 44.19593
onsetMASK(TR):44.22191 	 toc: 44.22194
expectedTimeMASK(TR):44.25000 	 toc: 44.22198
beforeOnset(TR):44.24740 	 toc: 44.22239
onsetSTIM(TR):44.24795 	 toc: 44.24799
expectedTimeSTIM(TR):44.27604 	 toc: 44.24802
onsetMASK(TR):44.27399 	 toc: 44.27402
expectedTimeMASK(TR):44.30208 	 toc: 44.27406
beforeOnset(TR):44.29948 	 toc: 44.27446
onsetSTIM(TR):44.30003 	 toc: 44.30007
expectedTimeSTIM(TR):44.32813 	 toc: 44.30010
onsetMASK(TR):44.32607 	 toc: 44.32611
expectedTimeMASK(TR):44.35417 	 toc: 44.32614
beforeOnset(TR):44.35156 	 toc: 44.32655
onsetSTIM(TR):44.35211 	 toc: 44.35215
expectedTimeSTIM(TR):44.38021 	 toc: 44.35218
onsetMASK(TR):44.37815 	 toc: 44.37818
expectedTimeMASK(TR):44.40625 	 toc: 44.37822
beforeOnset(TR):44.40365 	 toc: 44.37863
onsetSTIM(TR):44.40419 	 toc: 44.40423
expectedTimeSTIM(TR):44.43229 	 toc: 44.40426
onsetMASK(TR):44.43023 	 toc: 44.43027
expectedTimeMASK(TR):44.45833 	 toc: 44.43030
beforeOnset(TR):44.45573 	 toc: 44.43071
onsetSTIM(TR):44.45627 	 toc: 44.45631
expectedTimeSTIM(TR):44.48438 	 toc: 44.45634
onsetMASK(TR):44.48232 	 toc: 44.48235
expectedTimeMASK(TR):44.51042 	 toc: 44.48239
beforeOnset(TR):44.50781 	 toc: 44.48279
onsetSTIM(TR):44.50835 	 toc: 44.50839
expectedTimeSTIM(TR):44.53646 	 toc: 44.50842
onsetMASK(TR):44.53440 	 toc: 44.53443
expectedTimeMASK(TR):44.56250 	 toc: 44.53446
beforeOnset(TR):44.55990 	 toc: 44.53488
onsetSTIM(TR):44.56043 	 toc: 44.56047
expectedTimeSTIM(TR):44.58854 	 toc: 44.56051
onsetMASK(TR):44.58648 	 toc: 44.58651
expectedTimeMASK(TR):44.61458 	 toc: 44.58654
beforeOnset(TR):44.61198 	 toc: 44.58695
onsetSTIM(TR):44.61251 	 toc: 44.61255
expectedTimeSTIM(TR):44.64063 	 toc: 44.61258
onsetMASK(TR):44.63855 	 toc: 44.63859
expectedTimeMASK(TR):44.66667 	 toc: 44.63863
beforeOnset(TR):44.66406 	 toc: 44.63904
onsetSTIM(TR):44.66459 	 toc: 44.66463
expectedTimeSTIM(TR):44.69271 	 toc: 44.66466
onsetMASK(TR):44.69064 	 toc: 44.69067
expectedTimeMASK(TR):44.71875 	 toc: 44.69070
beforeOnset(TR):44.71615 	 toc: 44.69111
onsetSTIM(TR):44.71668 	 toc: 44.71671
expectedTimeSTIM(TR):44.74479 	 toc: 44.71675
onsetMASK(TR):44.74272 	 toc: 44.74275
expectedTimeMASK(TR):44.77083 	 toc: 44.74279
beforeOnset(TR):44.76823 	 toc: 44.74319
onsetSTIM(TR):44.76876 	 toc: 44.76879
expectedTimeSTIM(TR):44.79688 	 toc: 44.76883
onsetMASK(TR):44.79480 	 toc: 44.79484
expectedTimeMASK(TR):44.82292 	 toc: 44.79487
beforeOnset(TR):44.82031 	 toc: 44.79528
onsetSTIM(TR):44.82084 	 toc: 44.82088
expectedTimeSTIM(TR):44.84896 	 toc: 44.82091
onsetMASK(TR):44.84688 	 toc: 44.84691
expectedTimeMASK(TR):44.87500 	 toc: 44.84695
beforeOnset(TR):44.87240 	 toc: 44.84736
onsetSTIM(TR):44.87292 	 toc: 44.87296
expectedTimeSTIM(TR):44.90104 	 toc: 44.87299
onsetMASK(TR):44.89896 	 toc: 44.89900
expectedTimeMASK(TR):44.92708 	 toc: 44.89903
beforeOnset(TR):44.92448 	 toc: 44.89944
onsetSTIM(TR):44.92500 	 toc: 44.92503
expectedTimeSTIM(TR):44.95313 	 toc: 44.92506
onsetMASK(TR):44.95104 	 toc: 44.95108
expectedTimeMASK(TR):44.97917 	 toc: 44.95111
beforeOnset(TR):44.97656 	 toc: 44.95152
onsetSTIM(TR):44.97708 	 toc: 44.97711
expectedTimeSTIM(TR):45.00521 	 toc: 44.97715
onsetMASK(TR):45.00312 	 toc: 45.00317
expectedTimeMASK(TR):45.03125 	 toc: 45.00322
beforeOnset(TR):45.02865 	 toc: 45.00368
onsetSTIM(TR):45.02916 	 toc: 45.02920
expectedTimeSTIM(TR):45.05729 	 toc: 45.02923
onsetMASK(TR):45.05520 	 toc: 45.05524
expectedTimeMASK(TR):45.08333 	 toc: 45.05527
beforeOnset(TR):45.08073 	 toc: 45.05568
onsetSTIM(TR):45.08124 	 toc: 45.08128
expectedTimeSTIM(TR):45.10938 	 toc: 45.08131
onsetMASK(TR):45.10728 	 toc: 45.10732
expectedTimeMASK(TR):45.13542 	 toc: 45.10735
beforeOnset(TR):45.13281 	 toc: 45.10776
onsetSTIM(TR):45.13332 	 toc: 45.13336
expectedTimeSTIM(TR):45.16146 	 toc: 45.13340
onsetMASK(TR):45.15936 	 toc: 45.15940
expectedTimeMASK(TR):45.18750 	 toc: 45.15943
beforeOnset(TR):45.18490 	 toc: 45.15985
onsetSTIM(TR):45.18540 	 toc: 45.18544
expectedTimeSTIM(TR):45.21354 	 toc: 45.18548
onsetMASK(TR):45.21144 	 toc: 45.21148
expectedTimeMASK(TR):45.23958 	 toc: 45.21151
beforeOnset(TR):45.23698 	 toc: 45.21192
onsetSTIM(TR):45.23749 	 toc: 45.23752
expectedTimeSTIM(TR):45.26563 	 toc: 45.23755
onsetMASK(TR):45.26353 	 toc: 45.26356
expectedTimeMASK(TR):45.29167 	 toc: 45.26360
beforeOnset(TR):45.28906 	 toc: 45.26402
onsetSTIM(TR):45.28957 	 toc: 45.28960
expectedTimeSTIM(TR):45.31771 	 toc: 45.28964
onsetMASK(TR):45.31560 	 toc: 45.31564
expectedTimeMASK(TR):45.34375 	 toc: 45.31567
beforeOnset(TR):45.34115 	 toc: 45.31609
onsetSTIM(TR):45.34165 	 toc: 45.34168
expectedTimeSTIM(TR):45.36979 	 toc: 45.34172
onsetMASK(TR):45.36769 	 toc: 45.36772
expectedTimeMASK(TR):45.39583 	 toc: 45.36776
beforeOnset(TR):45.39323 	 toc: 45.36816
onsetSTIM(TR):45.39373 	 toc: 45.39376
expectedTimeSTIM(TR):45.42188 	 toc: 45.39380
onsetMASK(TR):45.41977 	 toc: 45.41980
expectedTimeMASK(TR):45.44792 	 toc: 45.41984
beforeOnset(TR):45.44531 	 toc: 45.42026
onsetSTIM(TR):45.44581 	 toc: 45.44584
expectedTimeSTIM(TR):45.47396 	 toc: 45.44588
onsetMASK(TR):45.47185 	 toc: 45.47188
expectedTimeMASK(TR):45.50000 	 toc: 45.47192
beforeOnset(TR):45.49740 	 toc: 45.47233
onsetSTIM(TR):45.49789 	 toc: 45.49792
expectedTimeSTIM(TR):45.52604 	 toc: 45.49797
onsetMASK(TR):45.52393 	 toc: 45.52396
expectedTimeMASK(TR):45.55208 	 toc: 45.52400
beforeOnset(TR):45.54948 	 toc: 45.52441
onsetSTIM(TR):45.54997 	 toc: 45.55000
expectedTimeSTIM(TR):45.57813 	 toc: 45.55004
onsetMASK(TR):45.57601 	 toc: 45.57605
expectedTimeMASK(TR):45.60417 	 toc: 45.57608
beforeOnset(TR):45.60156 	 toc: 45.57652
onsetSTIM(TR):45.60205 	 toc: 45.60208
expectedTimeSTIM(TR):45.63021 	 toc: 45.60212
onsetMASK(TR):45.62809 	 toc: 45.62813
expectedTimeMASK(TR):45.65625 	 toc: 45.62816
beforeOnset(TR):45.65365 	 toc: 45.62857
onsetSTIM(TR):45.65413 	 toc: 45.65417
expectedTimeSTIM(TR):45.68229 	 toc: 45.65421
onsetMASK(TR):45.68017 	 toc: 45.68021
expectedTimeMASK(TR):45.70833 	 toc: 45.68025
beforeOnset(TR):45.70573 	 toc: 45.68066
onsetSTIM(TR):45.70621 	 toc: 45.70625
expectedTimeSTIM(TR):45.73438 	 toc: 45.70628
onsetMASK(TR):45.73225 	 toc: 45.73229
expectedTimeMASK(TR):45.76042 	 toc: 45.73233
